OLN	uniprotID	SGD_id	length
YHL019W-A	A0A023PXL1	S000028772	197
YHL026C	P38740	S000001018	315
YHL030W-A	A0A023PZD5	S000028773	153
YHL034W-A	A0A023PZH9	S000028774	153
YHL037C	P38733	S000001029	133
YHL041W	P38730	S000001033	149
YHL042W	P38729	S000001034	150
YHL044W	P38727	S000001036	235
YHL045W	P38726	S000001037	115
YHL046W-A	A0A023PYG5	S000028775	108
YHL048C-A	Q3E758	S000028829	44
YHL049C	P38722	S000001041	271
YHL050C	P38721	S000001042	697
YHL050W-A	P0C5B8	S000028644	160
YHR007C-A	Q07074	S000028830	71
YHR020W	P38708	S000001062	688
YHR022C	P38763	S000001064	256
YHR022C-A	Q8TGT6	S000028645	29
YHR028W-A	A0A023PXE8	S000028776	106
YHR032C-A	Q8TGT5	S000028646	39
YHR032W-A	P0C5N6	S000028831	59
YHR033W	P38690	S000001075	423
YHR035W	P38769	S000001077	630
YHR045W	P38775	S000001087	560
YHR049C-A	O13533	S000003532	98
YHR050W-A	Q05451	S000028832	56
YHR052W-A	P0CL32	S000028647	64
YHR054C	P38780	S000001096	354
YHR054W-A	P0CL33	S000028648	64
YHR056W-A	A0A023PXL7	S000028777	144
YHR063W-A	A0A023PZE1	S000028778	111
YHR069C-A	A0A023PZI4	S000028779	120
YHR070C-A	A0A023PYH0	S000028780	136
YHR071C-A	A0A023PXF2	S000028781	106
YHR073C-B	P0C5N4	S000028833	26
YHR073W-A	P0C5N7	S000028834	58
YHR078W	P38799	S000001120	552
YHR086W-A	Q3E746	S000028552	53
YHR095W	P38808	S000001137	164
YHR097C	P38809	S000001139	366
YHR112C	P38716	S000001154	378
YHR122W	P38829	S000001164	231
YHR125W	P38831	S000001167	101
YHR127W	P38833	S000001169	243
YHR130C	P38834	S000001172	111
YHR131C	P38835	S000001173	850
YHR131W-A	A0A023PXM2	S000028782	81
YHR137C-A	Q8TGN6	S000028649	216
YHR138C	P38841	S000001180	114
YHR139C-A	O13536	S000003533	103
YHR140W	P38842	S000001182	239
YHR145C	O13537	S000001188	118
YHR165W-A	A0A023PZE4	S000028783	103
YHR173C	P38864	S000001216	112
YHR175W-A	Q3E815	S000028553	49
YHR177W	P38867	S000001220	453
YHR180C-B	P0C5N5	S000028554	34
YHR180W	P38868	S000001223	163
YHR180W-A	P0C5N8	S000028555	60
YHR182C-A	A0A023PZI9	S000028784	157
YHR182W	P38870	S000001225	785
YHR193C-A	A0A023PYH5	S000028785	124
YHR202W	P38887	S000001245	602
YHR210C	P38893	S000001253	341
YHR212C	P0CX89	S000001255	111
YHR212W-A	P0CX91	S000028650	67
YHR213W	P0CI67	S000001256	198
YHR213W-A	Q8TGT4	S000028651	77
YHR213W-B	Q8TGK1	S000028652	99
YHR214C-D	P0CX93	S000028653	97
YHR214C-E	Q8TGK0	S000028654	99
YHR214W	P0CX19	S000001257	203
YHR214W-A	O13534	S000003535	161
YHR217C	P38898	S000001260	153
YHR218W	P38899	S000001261	603
YHR218W-A	A0A023PXF5	S000028786	105
YHR219C-A	P0CL34	S000028655	160
YHR219W	P38900	S000001262	624
YIL001W	P40560	S000001263	513
YIL002W-A	Q3E7Z5	S000028835	69
YIL012W	P40551	S000001274	113
YIL014C-A	Q02598	S000003536	104
YIL020C-A	A0A023PXM7	S000028787	112
YIL021C-A	Q8TGN4	S000028656	89
YIL024C	P40543	S000001286	189
YIL025C	P40542	S000001287	124
YIL028W	P40539	S000001290	132
YIL029C	P40538	S000001291	142
YIL029W-A	A0A023PZE9	S000028788	123
YIL030W-A	A0A023PZJ3	S000028789	112
YIL032C	P40536	S000001294	118
YIL046W-A	Q3E7Z4	S000028836	54
YIL047C-A	A0A023PYH8	S000028790	122
YIL054W	P40524	S000001316	105
YIL055C	P40523	S000001317	627
YIL058W	P40521	S000001320	94
YIL059C	P40520	S000001321	121
YIL060W	P40519	S000001322	144
YIL066W-A	A0A023PXF8	S000028791	147
YIL067C	P40514	S000001329	678
YIL068W-A	A0A023PXN3	S000028792	127
YIL071W-A	A0A023PZF3	S000028793	158
YIL077C	P40508	S000001339	320
YIL086C	P40503	S000001348	102
YIL089W	P40500	S000001351	205
YIL092W	P40497	S000001354	633
YIL100C-A	Q03884	S000028794	112
YIL100W	P40490	S000001362	117
YIL102C	P40488	S000001364	101
YIL102C-A	Q2V2P5	S000113587	75
YIL105W-A	Q8TGN5	S000028657	46
YIL108W	P40483	S000001370	696
YIL115W-A	A0A023PZJ9	S000028795	123
YIL134C-A	Q45U18	S000028556	67
YIL141W	P40461	S000001403	129
YIL142C-A	A0A023PYI2	S000028796	110
YIL152W	P40455	S000001414	235
YIL156W-A	A0A023PXG3	S000028797	133
YIL156W-B	Q2V2P4	S000028511	73
YIL161W	P40449	S000001423	235
YIL163C	P40448	S000001425	117
YIL165C	P40446	S000001427	119
YIL166C	P40445	S000001428	542
YIL168W	P0CF21	S000001430	127
YIL169C	P40442	S000001431	995
YIL171W-A	A0A023PXN9	S000028798	150
YIL171W	P40440	S000001433	109
YIL174W	P0CL25	S000001436	75
YIL175W	P0CL23	S000001437	45
YIL177C	P40434	S000001439	1758
YIL177W-A	P0CL41	S000028658	160
YIR007W	P40566	S000001446	764
YIR014W	P40570	S000001453	242
YIR016W	P40572	S000001455	265
YIR017W-A	Q03885	S000028799	199
YIR018C-A	Q3E7Z3	S000028837	45
YIR020C	P40575	S000001459	100
YIR020C-B	Q03888	S000028800	244
YIR020W-A	Q03886	S000007241	80
YIR021W-A	Q3E739	S000028838	70
YIR023C-A	A0A023PZF9	S000028801	107
YIR030W-A	A0A023PZK4	S000028802	127
YIR035C	P40579	S000001474	254
YIR036W-A	A0A023PYI5	S000028803	133
YIR040C	P40584	S000001479	110
YIR042C	P40586	S000001481	236
YIR043C	P40587	S000001482	230
YIR044C	P40588	S000001483	61
YJL007C	P47080	S000003544	104
YJL009W	P47078	S000003546	108
YJL015C	P47073	S000003552	94
YJL016W	P47072	S000003553	561
YJL020W-A	Q8TGN2	S000028659	85
YJL022W	P47066	S000003559	102
YJL026C-A	Q8TGJ8	S000028660	73
YJL027C	P47063	S000003564	138
YJL028W	P47062	S000003565	111
YJL032W	P47059	S000003569	104
YJL043W	P47053	S000003579	257
YJL045W	P47052	S000003581	634
YJL047C-A	Q3E737	S000028804	44
YJL049W	P47048	S000003585	450
YJL052C-A	Q3E837	S000007610	39
YJL055W	P47044	S000003591	245
YJL064W	P47038	S000003600	131
YJL067W	P40365	S000003603	116
YJL068C	P40363	S000003604	299
YJL070C	P40361	S000003606	888
YJL077W-A	Q8TGN3	S000028661	28
YJL077W-B	Q8TGT3	S000028662	32
YJL086C	P47028	S000003622	122
YJL107C	P42947	S000003643	387
YJL118W	P47022	S000003654	219
YJL119C	P47021	S000003655	107
YJL120W	P47020	S000003656	107
YJL127C-B	Q3E828	S000028522	52
YJL127W-A	P0C5P1	S000007612	38
YJL132W	P47014	S000003668	750
YJL133C-A	Q3E7A3	S000028805	74
YJL135W	P47012	S000003671	105
YJL136W-A	Q3E801	S000028806	27
YJL144W	P47009	S000003680	104
YJL150W	P47004	S000003686	100
YJL152W	P47003	S000003688	119
YJL156W-A	P0C5N9	S000007613	73
YJL163C	P46996	S000003699	555
YJL169W	P46994	S000003705	122
YJL171C	P46992	S000003707	396
YJL175W	P46991	S000003711	170
YJL181W	P46987	S000003717	611
YJL182C	P46986	S000003718	105
YJL193W	P39542	S000003729	402
YJL195C	P39541	S000003731	233
YJL197C-A	P0C5P0	S000028839	93
YJL202C	P39532	S000003738	115
YJL206C	P39529	S000003741	758
YJL211C	P40898	S000003747	147
YJL213W	P40896	S000003749	331
YJL215C	P40895	S000003751	119
YJL218W	P40892	S000003754	196
YJL220W	P40891	S000003756	150
YJL222W-A	P0CL26	S000028663	75
YJL222W-B	P0CL24	S000028664	45
YJL225C	P40889	S000003760	1758
YJL225W-A	P0CL42	S000028665	160
YJR005C-A	Q3E827	S000028523	93
YJR008W	P47085	S000003768	338
YJR011C	P47086	S000003772	261
YJR012C	P47087	S000003773	207
YJR015W	P47090	S000003776	510
YJR018W	P47091	S000003779	120
YJR020W	P47092	S000003781	110
YJR023C	P47094	S000003784	133
YJR030C	P47101	S000003791	745
YJR037W	P47105	S000003798	127
YJR038C	P47106	S000003799	120
YJR039W	P47107	S000003800	1121
YJR054W	P47114	S000003815	497
YJR056C	P47115	S000003817	236
YJR061W	P40355	S000003822	935
YJR071W	P47121	S000003832	122
YJR079W	P47126	S000003840	109
YJR085C	P47131	S000003845	105
YJR087W	P47132	S000003847	116
YJR096W	P47137	S000003857	282
YJR098C	P47139	S000003859	656
YJR107C-A	P0CT86	-	78
YJR107W	P47145	S000003868	328
YJR111C	P47148	S000003872	283
YJR112W-A	Q3E743	S000028513	109
YJR114W	P47151	S000003875	130
YJR115W	P47152	S000003876	169
YJR120W	P47157	S000003881	116
YJR124C	P47159	S000003885	448
YJR128W	P47162	S000003889	119
YJR140W-A	Q8TGN1	S000028666	49
YJR141W	P47172	S000003902	347
YJR142W	P47173	S000003903	342
YJR146W	P47174	S000003907	117
YJR149W	P47177	S000003910	404
YJR151W-A	Q3E775	S000028557	16
YJR154W	P47181	S000003915	346
YJR157W	P47184	S000003918	120
YJR162C	P47188	S000003923	116
YKL018C-A	Q3E7A7	S000007615	99
YKL023C-A	Q2V2P3	S000113559	75
YKL023W	P36103	S000001506	277
YKL030W	P36099	S000001513	201
YKL031W	P36098	S000001514	137
YKL033W-A	Q86ZR7	S000007242	236
YKL036C	P32859	S000001519	130
YKL044W	P36092	S000001527	106
YKL050C	P35736	S000001533	922
YKL053W	P35733	S000001536	124
YKL063C	P35725	S000001546	167
YKL065W-A	Q2V2P2	S000113563	73
YKL066W	P36089	S000001549	147
YKL068W-A	Q3E826	S000028524	78
YKL069W	P36088	S000001552	180
YKL070W	P36087	S000001553	169
YKL071W	P36086	S000001554	256
YKL075C	P36083	S000001558	450
YKL077W	P36081	S000001560	392
YKL083W	P36079	S000001566	204
YKL091C	P33324	S000001574	310
YKL096C-B	Q8TGT2	S000028667	49
YKL097C	P34245	S000001580	136
YKL100C	P34248	S000001583	587
YKL100W-A	P0C5P2	S000028840	29
YKL102C	P34249	S000001585	101
YKL106C-A	Q3E7A0	S000007616	39
YKL107W	P34251	S000001590	309
YKL111C	P36074	S000001594	111
YKL115C	P36073	S000001598	130
YKL118W	P36072	S000001601	103
YKL123W	P36071	S000001606	126
YKL131W	P36067	S000001614	173
YKL133C	P36066	S000001616	463
YKL136W	P36065	S000001619	132
YKL145W-A	P0C5P3	S000028841	30
YKL147C	P36061	S000001630	205
YKL151C	P36059	S000001634	337
YKL153W	P36058	S000001636	169
YKL156C-A	Q8TGN0	S000028668	38
YKL162C-A	P0C5P4	S000007244	50
YKL162C	P36052	S000001645	402
YKL165C-A	P0C5P5	S000007617	77
YKL169C	P36050	S000001652	127
YKL177W	P34238	S000001660	112
YKL183C-A	Q3E765	S000028558	70
YKL187C	P34231	S000001670	750
YKL202W	P36042	S000001685	193
YKL222C	P35995	S000001705	705
YKL223W	P36031	S000001706	110
YKL225W	P36030	S000001708	115
YKR005C	Q02203	S000001713	525
YKR011C	Q02209	S000001719	353
YKR012C	P36109	S000001720	125
YKR015C	P36111	S000001723	568
YKR018C	P36114	S000001726	725
YKR023W	P36119	S000001731	530
YKR032W	P36127	S000001740	104
YKR033C	P36128	S000001741	141
YKR040C	P36133	S000001748	167
YKR041W	P36134	S000001749	250
YKR045C	P36138	S000001753	183
YKR047W	P36140	S000001755	101
YKR051W	P36142	S000001759	418
YKR070W	P36151	S000001778	352
YKR073C	P36153	S000001781	106
YKR075C	P36155	S000001783	307
YKR075W-A	Q8TGM9	S000028669	89
YKR078W	P36158	S000001786	585
YKR104W	P0CE69	S000001812	306
YLL006W-A	Q3E814	S000028560	58
YLL007C	Q07799	S000003930	665
YLL017W	P0CF33	S000003940	103
YLL019W-A	Q8TGM8	S000028670	30
YLL020C	Q07811	S000003943	101
YLL032C	Q07834	S000003955	825
YLL037W	Q07865	S000003960	126
YLL044W	Q07880	S000003967	148
YLL047W	Q07881	S000003970	127
YLL053C	P0CD98	S000003976	152
YLL054C	Q12244	S000003977	843
YLL056C	Q12177	S000003979	298
YLL058W	Q12198	S000003981	575
YLL059C	Q12336	S000003982	168
YLL065W	Q99339	S000003988	116
YLL066C	Q99208	S000003989	1374
YLL066W-A	P0CY00	S000028671	160
YLL066W-B	Q8TGJ7	S000028672	56
YLL067C	Q07888	S000003990	1374
YLL067W-A	P0CY01	S000028673	160
YLR001C	Q07895	S000003991	862
YLR012C	Q07927	S000004002	99
YLR030W	Q07967	S000004020	263
YLR031W	Q07978	S000004021	186
YLR036C	Q07986	S000004026	203
YLR040C	Q07988	S000004030	224
YLR041W	Q07989	S000004031	106
YLR042C	Q07990	S000004032	161
YLR046C	Q12253	S000004036	270
YLR049C	Q12110	S000004039	428
YLR050C	Q12155	S000004040	161
YLR053C	Q12026	S000004043	108
YLR076C	Q08018	S000004066	140
YLR099W-A	Q3E798	S000007618	87
YLR101C	Q08027	S000004091	131
YLR108C	Q12259	S000004098	485
YLR111W	Q12528	S000004101	110
YLR112W	Q12130	S000004102	139
YLR118C	Q12354	S000004108	227
YLR120W-A	Q8TGR1	S000028674	33
YLR122C	Q12312	S000004112	125
YLR123C	Q12174	S000004113	109
YLR124W	Q12327	S000004114	114
YLR125W	Q12138	S000004115	136
YLR126C	Q12288	S000004116	251
YLR140W	Q12077	S000004130	108
YLR146W-A	Q2V2P1	S000113566	62
YLR149C	Q99296	S000004139	730
YLR149C-A	P0C5P8	S000007619	28
YLR152C	P54072	S000004142	576
YLR154C-G	Q3E813	S000028561	49
YLR154C-H	P0CY02	S000028562	43
YLR154W-B	P0C5P9	S000028563	54
YLR154W-F	P0C5Q0	S000028843	46
YLR156C-A	P0CY03	S000028564	43
YLR156W	P0CE96	S000004146	114
YLR157C-C	P0CY04	S000028565	43
YLR157W-D	P0CE99	S000028677	70
YLR157W-E	P0CF00	S000028678	54
YLR159C-A	P0CY05	S000028566	43
YLR159W	P0CE97	S000004149	114
YLR161W	P0CE98	S000004151	114
YLR162W	Q06235	S000004152	118
YLR163W-A	P0C5P6	S000028844	37
YLR169W	O13561	S000004159	117
YLR171W	O13562	S000004161	129
YLR173W	Q06247	S000004163	608
YLR177W	Q06251	S000004167	628
YLR179C	Q06252	S000004169	201
YLR184W	Q06267	S000004174	115
YLR194C	Q05777	S000004184	254
YLR198C	O13530	S000004188	119
YLR202C	O13531	S000004192	108
YLR217W	O13532	S000004207	107
YLR222C-A	P0C5P7	S000028568	76
YLR224W	Q05947	S000004214	369
YLR225C	Q05948	S000004215	407
YLR230W	A0A023PXG7	S000004220	101
YLR232W	O13546	S000004222	115
YLR235C	A0A023PXP4	S000004225	132
YLR236C	A0A023PZG4	S000004226	107
YLR252W	O13573	S000004242	101
YLR255C	O13574	S000004245	117
YLR257W	Q06146	S000004247	321
YLR264C-A	Q3E732	S000028808	38
YLR269C	O13550	S000004259	116
YLR271W	Q06152	S000004261	274
YLR278C	Q05854	S000004268	1341
YLR279W	O13540	S000004269	129
YLR280C	O13541	S000004270	116
YLR281C	Q05863	S000004271	155
YLR282C	O13542	S000004272	113
YLR283W	Q05867	S000004273	314
YLR285C-A	Q3E771	S000028569	56
YLR286W-A	Q8TGM4	S000028679	44
YLR287C	Q05881	S000004277	355
YLR294C	O13543	S000004285	109
YLR296W	Q05898	S000004287	108
YLR297W	Q05899	S000004288	129
YLR299C-A	Q8TGM3	S000028680	30
YLR302C	O13544	S000004293	120
YLR307C-A	Q3E825	S000028525	87
YLR311C	Q06158	S000004302	115
YLR317W	O13553	S000004309	144
YLR326W	Q06170	S000004318	240
YLR334C	Q06127	S000004326	126
YLR339C	O94085	S000004331	183
YLR342W-A	Q3E810	S000028571	57
YLR345W	Q06137	S000004337	509
YLR346C	Q06139	S000004338	101
YLR347W-A	Q8TGM2	S000028681	46
YLR349W	O94086	S000004341	168
YLR352W	Q06479	S000004344	807
YLR358C	O13565	S000004350	187
YLR361C-A	Q3E795	S000028845	98
YLR363W-A	Q3E747	S000007620	85
YLR364C-A	P0C5Q1	S000028846	40
YLR365W	Q7LIF2	S000004357	110
YLR366W	Q7LIF1	S000004358	101
YLR374C	O13545	S000004366	129
YLR379W	O13579	S000004371	124
YLR399W-A	Q8TGM1	S000028682	34
YLR400W	Q06051	S000004392	157
YLR402W	Q06057	S000004394	63
YLR406C-A	Q8TGT1	S000028683	49
YLR407W	Q06070	S000004399	228
YLR412C-A	Q3E742	S000028572	68
YLR413W	Q06689	S000004405	675
YLR415C	O13578	S000004407	112
YLR416C	Q06695	S000004408	132
YLR419W	Q06698	S000004411	1435
YLR422W	Q06409	S000004414	1932
YLR428C	O13564	S000004420	114
YLR434C	O13576	S000004426	127
YLR437C-A	Q8TGR0	S000028684	75
YLR444C	O13560	S000004436	100
YLR446W	Q06204	S000004438	433
YLR455W	Q06188	S000004447	304
YLR456W	Q06199	S000004448	204
YLR458W	A0A023PZK9	S000004450	126
YLR460C	P54007	S000004452	376
YLR462W	O13556	S000004454	202
YLR463C	O13557	S000004455	183
YLR464W	P0CX17	S000004456	216
YLR466C-A	P0CL38	S000028685	160
YLR466C-B	Q8TGJ4	S000028686	38
YLR467C-A	P0CL39	S000028687	160
YML002W	P0CF17	S000004461	737
YML003W	P0CF16	S000004462	290
YML007C-A	Q3E7A6	S000007621	36
YML009C-A	A0A023PYJ0	S000004469	108
YML009W-B	Q6B0Y1	S000004471	158
YML012C-A	Q6B0Y8	S000004474	125
YML018C	Q03730	S000004480	393
YML020W	Q03722	S000004482	664
YML031C-A	A0A023PXH2	S000028809	111
YML034C-A	A0A023PXP7	S000004499	132
YML037C	Q03703	S000004501	340
YML047W-A	A0A023PZG9	S000004512	121
YML053C	Q04978	S000004517	212
YML054C-A	Q3E809	S000028573	52
YML057C-A	P0C261	S000004522	129
YML079W	Q03629	S000004544	201
YML082W	Q04533	S000004547	649
YML083C	Q04526	S000004548	418
YML084W	Q04521	S000004549	102
YML089C	Q04502	S000004554	122
YML090W	Q04501	S000004555	128
YML094C-A	Q12744	S000004561	133
YML096W	Q04489	S000004562	525
YML099W-A	Q6B2I9	S000004567	109
YML100W-A	Q8TGT0	S000028688	57
YML101C-A	Q6B0Z2	S000004569	105
YML108W	Q03759	S000004576	105
YML116W-A	Q6B108	S000004586	100
YML119W	Q03208	S000004588	357
YML122C	Q03207	S000004591	126
YML131W	Q03102	S000004600	365
YML133C	Q03099	S000004602	1374
YML133W-A	P0CL29	S000028689	191
YML133W-B	P0CL35	S000028690	160
YMR001C-A	Q8TGS9	S000028691	76
YMR007W	Q03675	S000004609	126
YMR010W	Q03687	S000004612	405
YMR013C-A	P0C5Q3	S000028847	49
YMR013W-A	P0C5Q2	S000007622	26
YMR018W	Q04364	S000004620	514
YMR027W	Q04371	S000004629	470
YMR030W-A	Q3E760	S000028574	96
YMR031W-A	Q6Q572	S000004634	108
YMR034C	Q05131	S000004637	434
YMR046W-A	Q6B0Y5	S000007248	42
YMR052C-A	Q6B0Y6	S000004655	121
YMR057C	Q04674	S000004661	123
YMR074C	Q04773	S000004678	145
YMR075C-A	Q6B0Y7	S000004679	121
YMR082C	Q04276	S000004687	118
YMR084W	A2P2R3	S000004689	262
YMR085W	P0CF18	S000004690	432
YMR086C-A	Q6Q571	S000004691	112
YMR087W	Q04299	S000004693	284
YMR090W	Q04304	S000004696	227
YMR099C	Q03161	S000004705	297
YMR102C	Q03177	S000004708	834
YMR103C	Q04436	S000004709	120
YMR105W-A	Q8TGS8	S000028692	64
YMR111C	Q04461	S000004717	462
YMR114C	Q04471	S000004720	368
YMR119W-A	A0A023PZL2	S000004726	124
YMR122C	Q03879	S000004729	124
YMR122W-A	Q3E842	S000007524	84
YMR124W	P39523	S000004731	943
YMR130W	Q04223	S000004737	302
YMR134W	P40207	S000004741	237
YMR135W-A	Q6B0X1	S000004743	177
YMR141C	P40211	S000004749	102
YMR141W-A	P0C5Q4	S000028575	74
YMR144W	P40214	S000004752	342
YMR147W	P40218	S000004755	223
YMR153C-A	A0A023PYJ4	S000004761	111
YMR155W	Q03795	S000004764	547
YMR158C-A	Q3E843	S000007249	45
YMR158W-B	Q6B0X2	S000004768	106
YMR160W	Q03823	S000004770	816
YMR166C	Q03829	S000004776	368
YMR172C-A	A0A023PXH6	S000004782	127
YMR173W-A	A0A023PXQ4	S000004785	394
YMR175W-A	Q3E766	S000028848	64
YMR178W	Q03219	S000004790	274
YMR181C	Q03231	S000004793	154
YMR182W-A	Q8TGS7	S000028693	28
YMR187C	Q03236	S000004799	431
YMR193C-A	Q6B0R2	S000004805	128
YMR194C-A	P0C5Q6	S000007250	74
YMR196W	Q04336	S000004809	1088
YMR206W	Q03695	S000004819	313
YMR209C	Q03648	S000004822	457
YMR210W	Q03649	S000004823	449
YMR226C	Q05016	S000004839	267
YMR230W-A	Q3E7B5	S000028576	62
YMR242W-A	Q8TGS6	S000028694	29
YMR244W	Q04018	S000004858	355
YMR245W	Q04019	S000004859	206
YMR247W-A	Q3E782	S000028849	47
YMR252C	Q04814	S000004865	134
YMR253C	Q04835	S000004866	414
YMR254C	Q04838	S000004867	102
YMR262W	P38430	S000004875	313
YMR265C	Q03508	S000004878	461
YMR272W-A	Q8TGM0	S000028695	37
YMR272W-B	Q8TGS5	S000028696	35
YMR279C	Q03263	S000004892	540
YMR290W-A	A0A023PZH5	S000004904	115
YMR294W-A	A0A023PZL7	S000004909	119
YMR295C	Q03559	S000004910	197
YMR304C-A	A0A023PYJ7	S000004919	116
YMR306C-A	A0A023PXI0	S000004922	129
YMR307C-A	P0C5Q5	S000028578	64
YMR310C	Q04867	S000004927	317
YMR315W-A	Q8TGS4	S000028697	35
YMR315W	Q04869	S000004932	349
YMR316C-A	I2HB70	S000004933	103
YMR316C-B	A0A023PXQ9	S000004934	102
YMR317W	Q04893	S000004936	1140
YMR320W	Q04897	S000004939	101
YMR321C	Q04898	S000004940	105
YMR324C	Q04909	S000004943	80
YMR326C	Q6B0R7	S000004945	102
YNL010W	P53981	S000004955	241
YNL011C	P53980	S000004956	444
YNL013C	P53979	S000004958	125
YNL017C	P53977	S000004962	112
YNL018C	P53976	S000004963	612
YNL019C	P53975	S000004964	284
YNL028W	P53967	S000004973	105
YNL033W	P53964	S000004978	284
YNL034W	P53963	S000004979	612
YNL035C	P53962	S000004980	389
YNL040W	P53960	S000004985	456
YNL042W-B	Q3E7Z2	S000028850	85
YNL043C	P53957	S000004988	106
YNL046W	P53956	S000004991	172
YNL050C	P53952	S000004995	270
YNL057W	P53948	S000005002	110
YNL058C	P53947	S000005003	316
YNL067W-A	P0C5Q8	S000007623	48
YNL067W-B	Q3E767	S000028810	46
YNL089C	P53936	S000005033	158
YNL092W	P53934	S000005036	400
YNL095C	P53932	S000005039	642
YNL097C-B	P0C271	S000028699	40
YNL097W-A	Q8TGL8	S000028700	51
YNL103W-A	Q8TGQ9	S000028701	29
YNL108C	P53929	S000005052	270
YNL109W	P53928	S000005053	181
YNL114C	P53926	S000005058	123
YNL115C	P53925	S000005059	644
YNL120C	P53922	S000005064	161
YNL122C	P53921	S000005066	115
YNL134C	P53912	S000005078	376
YNL140C	P53910	S000005084	189
YNL143C	P53908	S000005087	130
YNL144C	P53907	S000005088	740
YNL144W-A	Q8TGL9	S000028702	27
YNL146C-A	Q3E7Z1	S000028851	64
YNL146W	P53906	S000005090	100
YNL150W	P53902	S000005094	135
YNL162W-A	Q3E7A8	S000007624	72
YNL165W	P53891	S000005109	406
YNL170W	P53888	S000005114	131
YNL171C	P53887	S000005115	122
YNL174W	P53884	S000005118	190
YNL179C	P53880	S000005123	145
YNL181W	P53878	S000005125	407
YNL184C	P53876	S000005128	108
YNL190W	P53872	S000005134	204
YNL193W	P53870	S000005137	558
YNL194C	P40169	S000005138	301
YNL195C	P40168	S000005139	261
YNL198C	P40166	S000005142	100
YNL200C	P40165	S000005144	246
YNL203C	P40163	S000005147	203
YNL205C	P40162	S000005149	140
YNL208W	P40159	S000005152	199
YNL217W	P40152	S000005161	326
YNL226W	P53864	S000005170	136
YNL228W	P53862	S000005172	258
YNL234W	P53857	S000005178	426
YNL235C	P53856	S000005179	143
YNL247W	P53852	S000005191	767
YNL260C	P53846	S000005204	198
YNL266W	P53842	S000005210	139
YNL276C	P53837	S000005220	131
YNL277W-A	Q3E7Z0	S000028852	62
YNL285W	P53831	S000005229	123
YNL296W	P53828	S000005240	104
YNL303W	P53827	S000005247	115
YNL319W	P53826	S000005263	146
YNL320W	P42840	S000005264	284
YNL324W	P53825	S000005268	131
YNL337W	P53821	S000005281	84
YNL338W	P53820	S000005282	52
YNL339W-A	P0CL30	S000028703	191
YNL339W-B	P0CL36	S000028704	160
YNR001W-A	P0C5Q7	S000007625	72
YNR003W-A	Q8TGL7	S000028705	32
YNR005C	P53717	S000005288	134
YNR014W	P53719	S000005297	212
YNR021W	P53723	S000005304	404
YNR025C	P53726	S000005308	119
YNR029C	P53729	S000005312	429
YNR034W-A	Q3E841	S000007525	98
YNR040W	P53736	S000005323	256
YNR042W	P53737	S000005325	142
YNR048W	P53740	S000005331	393
YNR061C	P53747	S000005344	219
YNR062C	P53748	S000005345	327
YNR063W	P53749	S000005346	607
YNR064C	P53750	S000005347	290
YNR065C	P53751	S000005348	1116
YNR066C	P53752	S000005349	436
YNR068C	P53754	S000005351	272
YNR071C	P53757	S000005354	342
YNR073C	P0CX09	S000005356	502
YNR075C-A	Q8TGJ2	S000028706	30
YNR077C	P53758	S000005360	84
YOL013W-A	P0C272	S000028811	63
YOL013W-B	Q870I1	S000007252	96
YOL014W	Q08110	S000005374	124
YOL019W	Q08157	S000005379	551
YOL019W-A	Q8TGS2	S000028707	50
YOL024W	Q08172	S000005384	172
YOL029C	Q08187	S000005389	201
YOL035C	Q08207	S000005395	100
YOL036W	Q08206	S000005396	761
YOL037C	Q08205	S000005397	117
YOL038C-A	Q3E7Z9	S000028812	31
YOL046C	Q08216	S000005406	224
YOL050C	Q08222	S000005410	106
YOL057W	Q08225	S000005418	711
YOL073C	Q08232	S000005434	322
YOL075C	Q08234	S000005435	1294
YOL079W	Q08238	S000005439	132
YOL083C-A	P0C5R4	S000028853	46
YOL085C	Q99345	S000005445	113
YOL085W-A	Q8TGQ8	S000028708	70
YOL087C	Q99247	S000005447	1116
YOL097W-A	Q3E7Y9	S000028854	61
YOL098C	Q12496	S000005458	1037
YOL099C	Q08240	S000005459	163
YOL106W	Q08241	S000005466	117
YOL107W	Q12239	S000005467	342
YOL114C	Q12322	S000005474	202
YOL118C	Q08259	S000005478	102
YOL131W	Q08270	S000005491	108
YOL134C	Q08272	S000005494	129
YOL150C	Q08293	S000005510	103
YOL153C	P0C155	S000005513	581
YOL155W-A	Q3E7Y8	S000028855	44
YOL159C	Q08300	S000005519	171
YOL159C-A	Q3E769	S000007627	90
YOL160W	Q08321	S000005520	113
YOL162W	P0CF19	S000005522	215
YOL163W	P0CF20	S000005523	169
YOL164W-A	Q3E7A5	S000028580	60
YOL166C	Q08373	S000005526	112
