YORF	BY008_T1	BY008_T2	BY008_T3	BY008_T4	BY008_T5	BY008_T6	BY008_T7	BY008_T8	BY013_T1	BY013_T0	BY013_T2	BY013_T3	BY013_T4	BY013_T5	BY013_T6	BY013_T7	BY013_T8	BY005_T1	BY005_T2	BY005_T3	BY005_T4	BY005_T5	BY005_T6	BY005_T7	BY005_T8
YGR057C	1408.5	1577.1	1761.5	1617.4	1706.4	2008.1	2867.0	1784.4	1425.8	1410.4	1313.2	1134.1	996.1	930.8	974.7	1153.3	1281.6	1624.3	1567.7	1306.9	1105.6	1051.4	1305.6	1716.2	1892.3
YIL060W	139.7	132.8	89.8	101.9	102.3	126.1	74.9	74.1	121.5	103.1	113.0	149.6	160.5	207.8	267.0	287.8	300.0	99.7	118.7	104.3	135.3	179.9	233.6	213.4	156.5
YPL242C	4219.4	3943.7	2915.0	2114.0	2258.0	3156.7	2472.8	2040.4	2850.6	2724.4	2732.8	2688.5	2737.6	2610.6	3467.7	4080.7	3872.7	2921.4	2685.7	2467.5	2729.7	2809.0	3166.8	3228.8	3781.7
YIL106W	4622.1	3778.3	2275.5	2508.7	3646.0	4334.7	4641.6	3451.1	4192.5	4418.8	4531.2	4336.0	4377.2	4125.3	4421.3	4330.4	4365.4	4120.1	4096.2	4298.3	4324.7	4145.6	4260.8	4539.6	5308.8
YDL146W	1128.2	1068.0	653.6	466.2	330.4	391.6	945.8	843.3	873.5	924.7	1043.5	1153.4	1396.7	1473.3	1352.4	1318.4	1095.4	891.9	820.6	1084.9	1420.7	1317.8	980.4	687.8	661.7
YKR008W	1664.9	1681.3	1657.5	1789.2	1768.8	1923.5	1648.4	1244.5	1615.5	1661.4	1614.0	1524.6	1560.8	1654.0	1662.4	1778.4	1594.5	1687.3	1566.5	1541.8	1637.6	1597.1	1522.1	1644.8	1602.0
YKR011C	2865.5	1914.5	796.3	495.8	397.9	378.5	1096.0	1215.4	2492.0	2858.6	3156.0	3937.7	4505.2	5037.4	4390.8	4216.4	4197.6	1841.8	1724.1	3034.8	4330.8	4829.9	4429.0	5637.4	4404.9
YOR377W	1798.9	1213.3	597.2	585.2	611.2	660.9	874.0	926.7	837.2	865.7	1051.3	1132.9	1353.7	1498.4	1383.1	1603.3	1590.9	958.3	836.4	1432.6	1795.4	1631.6	1551.5	1653.8	1518.4
YPL120W	1474.2	1415.7	864.6	850.8	943.5	1051.1	1536.6	1371.8	1285.1	1271.5	1270.7	1308.9	1380.0	1512.9	1469.4	1636.6	1596.4	1283.5	1324.6	1458.4	1716.6	1495.5	1479.7	1602.2	1799.1
YKL184W	3441.6	2585.9	2596.3	2600.4	2889.9	4262.1	4406.2	4065.7	2875.4	2914.4	2789.2	2640.9	2482.1	2408.1	2404.8	2200.4	2229.4	3536.2	3160.9	3248.5	3594.4	3036.4	3600.7	3169.1	2807.1
YDL075W	16302.3	16746.3	17523.5	17946.5	19032.8	19200.0	19166.8	20036.2	19077.9	19541.9	18852.1	18249.6	18176.8	17129.2	14115.1	8903.7	8903.5	19420.7	19332.7	19551.9	18107.2	18667.1	16988.2	4998.0	7494.9
YHR199C	3615.2	3098.6	1991.1	2109.0	2415.5	2768.2	4354.4	3710.7	3545.6	3150.7	3500.5	3626.7	3621.7	3861.0	4036.1	4682.3	5080.6	3322.0	3507.0	3866.0	4018.9	4016.6	4986.7	5842.5	4773.2
YGL148W	4165.0	4818.4	5716.6	7122.8	7947.8	8763.5	11276.4	9211.9	8784.7	8419.2	8198.4	7498.0	6892.1	5869.0	3422.8	2896.2	2918.3	8672.8	8657.9	8644.7	7994.8	6290.2	5649.7	7002.0	4918.1
YCL008C	2233.4	1520.3	1135.9	1081.5	1130.6	997.8	1315.5	1460.2	1401.8	1482.8	1514.4	1455.4	1544.0	1675.9	1814.2	1792.2	1691.9	1277.9	1305.0	1505.2	1701.0	2048.4	2149.4	2251.6	2095.3
YER143W	2430.3	1869.0	1022.5	692.2	494.3	319.2	781.9	961.7	1486.5	1488.0	1673.8	1781.4	1941.3	2304.9	2959.9	2872.2	3647.7	1351.8	1370.8	1679.6	2119.0	2412.6	2703.3	3590.6	3378.1
YLL060C	624.5	442.2	390.0	501.6	531.8	461.3	413.1	407.8	422.5	434.1	493.9	442.1	463.3	560.1	703.9	1265.7	1597.1	404.6	410.2	491.6	583.6	605.5	1020.3	1083.0	1187.5
YBR092C	198.1	484.4	973.5	1346.9	1812.7	2838.2	1420.5	670.9	894.8	705.3	728.4	618.0	485.2	318.1	232.3	261.9	246.1	1305.7	1341.8	1100.6	775.3	466.8	234.2	154.2	200.3
YJL110C	2530.8	1144.5	313.4	421.3	652.0	1409.4	1887.0	2439.9	1846.2	1748.4	1800.0	2084.8	2225.4	2186.0	1791.3	1662.3	1777.3	1799.2	1875.7	2353.1	2528.0	2608.9	2250.9	1762.4	1681.9
YEL073C	1150.6	927.4	511.4	506.2	521.8	586.3	1513.9	824.4	973.5	1058.5	1177.8	1368.4	1652.4	2025.5	2068.4	2696.1	1621.6	978.5	888.9	1560.8	2185.4	3218.1	3920.9	2596.1	1007.4
YCR068W	276.6	203.6	213.1	153.2	141.6	253.4	274.5	175.6	269.6	224.3	231.0	252.3	250.4	216.8	270.2	321.9	342.3	209.4	219.6	201.0	228.5	259.8	371.2	319.7	234.2
YBR030W	1202.9	1586.4	1498.3	1895.2	2318.7	2633.6	2046.4	1901.9	1361.7	1315.2	1187.9	983.4	804.4	735.7	660.8	770.3	792.5	1461.8	1549.7	1115.2	839.0	698.8	834.4	716.8	689.7
YHR132W-A	2806.5	3157.1	2409.9	1655.8	1122.0	955.3	1567.4	1919.1	2455.1	2487.5	2632.9	2824.6	2928.3	3315.3	3423.4	2893.9	2635.2	2474.9	2923.9	3047.5	3174.2	3222.1	3081.3	3906.5	3172.4
YHR079C-A	14.6	15.3	17.3	16.5	17.2	17.9	16.8	13.2	16.3	14.3	13.7	13.3	13.3	14.0	17.8	23.1	17.9	18.2	17.8	17.8	18.3	19.2	31.7	47.3	26.2
YDR033W	4653.4	3359.2	5141.6	6729.0	11587.3	17518.9	11842.5	9682.1	12125.8	12077.6	12337.1	12146.7	11694.5	10758.0	8400.5	10891.2	8732.3	14042.0	13100.5	13637.5	14551.1	13303.6	12947.8	11958.3	17593.3
YDL132W	3037.0	2868.2	1944.9	1342.6	867.5	769.7	1559.9	2488.3	2507.2	2665.7	2623.4	2708.3	2813.1	3000.9	3639.1	3827.0	3909.6	2452.4	2539.3	2420.3	2853.7	2773.8	3130.5	4091.8	3810.7
YGL137W	5481.4	4796.4	5240.3	5082.0	4393.5	3866.7	5359.7	5114.4	5905.8	6535.3	6433.3	6292.8	6257.0	5988.5	6639.1	7047.1	6297.9	5594.6	5227.3	5606.0	5939.7	5554.8	6069.1	6336.9	6196.5
YDL188C	3500.3	3237.1	2591.1	2330.9	1787.4	1239.2	1680.2	3247.5	3666.1	3791.9	3888.3	3784.6	3801.7	3940.3	3752.9	3647.9	3831.6	3717.6	3730.2	3894.6	4061.6	3559.2	3408.0	3526.8	4084.6
YBR227C	4216.8	4663.5	3205.9	2821.6	2591.1	2405.0	3293.3	2810.6	2892.2	2777.2	2813.7	2676.7	2674.8	3020.5	3779.0	3639.1	3231.8	2391.1	2641.9	2536.9	2639.9	2442.2	3220.5	3173.9	2976.0
YLR227C	1054.1	943.4	618.1	753.0	780.2	956.3	814.0	812.2	656.6	603.1	637.6	640.8	618.6	669.9	732.4	664.7	658.7	695.3	774.9	679.4	580.0	536.3	756.2	840.3	731.8
YOL062C	5872.5	5667.7	3791.4	3849.5	4079.6	4291.1	5894.2	4854.6	4359.9	4523.7	4359.9	4358.6	4347.3	4722.5	5455.3	5470.2	5063.1	4143.6	4264.9	4138.5	4637.1	4441.3	5344.2	4929.7	3928.3
YDR035W	5632.3	5203.7	6063.8	6806.8	6997.2	6462.9	12907.8	7739.4	8803.5	9005.7	8829.5	8427.6	8233.4	7767.4	6316.9	5692.1	6023.8	8680.4	8275.8	8797.6	8614.9	7682.7	8693.3	10643.1	6902.0
YNL112W	664.5	4487.1	10923.1	13123.7	12968.3	12153.1	5317.2	6241.3	4689.7	4146.6	3229.3	2127.7	1418.9	769.7	247.3	119.5	132.3	5665.0	5765.4	4624.7	3485.8	1722.9	598.0	53.7	92.6
YMR201C	685.7	478.7	442.4	472.3	521.0	587.4	780.2	556.5	731.9	664.0	712.6	665.0	698.6	674.2	764.6	867.5	934.1	602.1	681.9	780.9	736.2	771.6	872.8	985.5	1031.2
YOR103C	6101.2	6453.0	5587.9	4893.3	4734.6	3988.9	4837.6	4592.3	5904.0	5550.4	5577.2	5770.3	5767.1	5095.8	5827.2	5626.9	5159.3	6449.2	7271.5	6563.9	5823.9	6166.8	6187.7	6324.3	6174.5
YMR321C	3521.8	3952.9	4690.3	5942.7	7087.0	8195.0	10434.5	8104.0	6109.3	5812.7	5501.2	5031.5	4285.9	3299.0	2077.5	2041.6	2081.4	7732.3	8212.0	7279.1	6490.0	4794.1	3920.0	4037.7	2757.7
YCR028C	1060.7	1012.6	1355.0	1709.8	1956.1	2500.2	2069.0	1450.5	1249.4	1101.0	1160.7	1038.9	913.8	882.9	857.6	907.1	856.3	1537.0	1390.6	1202.7	1210.0	1029.3	1471.6	1016.2	1107.0
YBR056W-A	837.8	477.1	288.1	333.8	968.3	4541.0	10411.0	6688.7	442.4	452.8	463.4	429.2	451.5	463.1	597.2	489.8	643.2	420.0	461.8	467.4	384.7	362.0	573.9	1005.5	530.9
YLR174W	2160.4	1604.7	904.2	906.9	952.8	977.9	629.4	1092.3	945.9	956.5	1004.8	1101.4	1133.9	1293.1	1302.4	2090.3	3301.0	872.3	878.9	908.0	997.5	702.7	732.7	1605.4	1585.8
YAL019W	1363.2	1906.5	2799.2	3122.2	3489.8	4380.1	3250.1	2403.2	2746.9	2691.3	2466.5	2116.6	1841.7	1277.8	830.5	1050.0	1175.7	2499.4	2380.6	2402.3	1639.6	882.1	626.6	667.4	980.8
YHR174W	26392.3	25278.6	25112.6	24422.2	23729.7	23545.8	24286.8	24934.6	26173.2	26174.5	26119.6	27175.6	27113.9	27100.3	27736.0	25913.5	25265.8	25691.7	25146.5	25266.6	25385.4	26518.5	26813.0	24632.9	25274.2
YJL112W	1966.4	1666.8	1029.0	1125.8	1197.2	1166.0	776.9	1404.0	1473.9	1532.0	1536.5	1414.0	1426.7	1608.7	1622.7	1554.9	1615.5	1526.9	1610.3	1587.2	1636.1	1341.4	1289.6	1784.1	2128.4
YPL174C	749.3	694.4	453.0	435.1	646.0	554.2	631.6	433.6	428.5	411.0	415.6	401.3	412.3	488.9	561.1	579.1	563.2	407.4	429.6	438.2	477.8	465.4	670.3	713.0	628.6
YDR115W	3884.0	3691.8	2090.4	2177.4	2548.1	1848.8	2399.2	3077.2	2508.5	2400.1	2542.5	2698.3	2870.5	3246.8	3831.0	3470.7	3099.0	2498.0	2944.9	3003.8	2801.4	2915.1	3107.4	3277.9	3185.6
YMR158W	1694.2	1800.5	1413.1	1628.3	2007.6	1960.1	1633.9	1767.2	1731.1	1853.9	1768.7	1816.6	1844.5	1927.8	1999.7	1730.3	1625.0	1983.4	2230.2	1973.6	1784.2	1953.7	2058.9	1766.2	1857.9
YPL063W	2962.7	3134.2	3511.5	3838.3	3779.9	3715.2	3324.5	3659.0	3910.9	3713.0	3844.2	3728.2	3645.5	3611.8	3382.8	3061.0	2965.3	3592.1	3523.5	3508.0	3367.7	2965.9	3000.0	2595.3	2603.1
YIL020C	1200.6	1260.9	1841.8	2488.9	3413.2	4176.9	2227.7	2355.1	2588.7	2473.2	2167.3	1837.0	1569.4	1147.9	844.2	705.9	745.0	2440.9	2673.9	2420.6	1865.2	1197.9	865.0	848.3	1257.2
YDR142C	2298.6	2541.4	1565.9	1619.5	1743.6	1883.3	1567.9	1012.0	1793.3	1752.1	1844.8	1862.0	1949.6	2096.0	2147.6	2231.3	2102.6	1801.6	1803.7	1850.0	1977.2	1929.2	2054.4	2130.4	2064.6
YAL063C	3787.6	3720.4	1913.3	1750.6	1627.4	1659.5	1454.0	2154.6	1608.9	1614.6	1646.7	1542.8	1624.8	1840.3	2620.8	2932.9	3136.9	1596.2	1924.5	1873.1	1773.2	1587.5	2161.1	3258.8	2835.0
YMR310C	636.0	1575.2	3201.8	4250.4	5062.6	5514.1	3488.2	2369.2	2065.2	1718.3	1499.7	1009.8	641.4	364.3	288.2	386.4	472.3	2113.2	2274.1	1618.8	783.6	256.4	267.8	396.3	580.3
YDR403W	379.4	320.8	287.0	269.6	276.7	263.3	498.6	356.3	227.9	236.3	230.7	223.1	247.5	248.6	293.8	301.3	301.7	246.2	235.7	266.4	266.2	254.2	377.0	377.1	294.8
YJL130C	12913.0	11851.0	11298.3	12562.0	13509.8	15993.1	16746.2	15203.9	13725.9	14651.5	13557.2	13281.8	12914.4	11710.7	7770.8	6528.1	8554.9	13851.0	13753.2	13862.4	13608.6	11701.4	10973.8	7831.7	6204.0
YPL039W	1110.0	1254.8	1250.4	1369.9	1137.0	919.6	1018.2	965.6	1118.5	1005.9	1042.3	883.0	915.3	924.9	833.1	860.3	993.4	1122.7	1167.3	1226.7	1001.3	816.9	760.0	1019.8	1365.1
YLR164W	8683.9	5539.5	750.2	528.5	567.5	575.2	800.2	1124.3	1249.9	1271.7	1519.2	1799.3	2722.9	4819.5	10264.6	9641.4	9852.0	1098.4	1176.3	1708.7	2881.9	4714.8	8281.6	9440.4	10332.7
YML006C	3488.4	3797.7	2196.1	2458.0	3561.5	4425.5	3548.9	2645.0	2414.1	2484.4	2433.2	2140.6	2097.6	2312.4	2661.7	3620.6	3375.8	2670.7	3033.3	2772.1	2533.6	2203.7	2804.9	3012.5	2647.4
YHL001W	18459.4	19884.7	21953.1	22448.2	22021.3	21207.7	20952.5	22542.3	22397.7	22039.6	21954.0	20990.6	21032.5	19935.1	17599.1	12204.6	11975.7	22356.5	21789.8	22505.8	20933.8	21150.6	18626.5	8597.7	9893.9
YER021W	7328.8	7029.6	5581.5	4875.9	4152.1	3155.2	4748.1	6155.0	6571.2	6681.8	6439.2	6818.5	6995.3	6857.0	7966.9	7555.2	8453.5	6297.4	6516.8	6438.3	6698.1	7148.4	8174.7	9945.2	9196.4
YLR114C	2469.1	2585.1	2171.4	1936.9	1685.4	2296.4	2630.6	1945.6	2742.7	3122.5	2975.6	3094.3	2948.9	2661.9	2920.2	2667.3	2820.4	2501.8	2457.3	2387.7	2500.9	2484.2	2608.6	2506.8	2535.3
YGR134W	1590.1	1635.5	1448.6	1447.2	1629.6	1752.6	1823.6	1686.9	1518.0	1505.6	1527.8	1331.8	1319.1	1407.9	1255.4	1273.3	1236.5	1475.4	1630.2	1564.3	1570.0	1252.4	1369.7	1515.1	1476.4
YGR255C	3677.9	3540.5	2551.9	1868.1	1279.2	747.8	1285.8	2190.3	2630.0	2699.3	2824.5	2998.1	3542.9	3987.8	4845.2	4665.6	4533.1	2272.2	2292.5	2622.8	3574.7	3962.6	4173.5	4065.7	4145.7
YGL192W	53.6	29.9	31.4	28.7	48.6	36.9	45.1	32.6	33.9	36.5	27.6	35.3	41.2	53.0	44.5	56.1	58.9	29.3	40.1	34.5	26.6	36.6	101.8	38.5	48.9
YFR010W	4830.8	4803.4	3666.2	3127.9	2145.8	1657.1	4001.0	4596.1	5016.2	5417.7	5729.5	5837.8	6076.6	6693.7	7430.9	6409.6	6242.6	5131.0	4522.4	5102.2	5882.3	5901.7	6355.9	8065.6	7410.5
YNL168C	4140.1	3979.7	3088.4	2754.8	2207.7	1182.1	1540.0	1703.2	2461.1	2459.0	2571.2	2630.1	2726.3	3070.2	4150.3	5717.1	4837.2	1849.7	1979.5	2370.0	2550.5	2891.2	4579.0	5704.5	4170.4
YBL005W	670.3	632.1	529.6	526.5	594.7	933.0	1149.5	838.2	638.4	645.8	652.8	585.8	601.6	600.6	589.0	563.3	573.9	644.1	650.7	673.6	725.5	631.3	790.4	699.7	617.9
YDR482C	1477.7	1357.6	914.7	1025.9	1344.0	1720.4	1869.6	1491.2	1090.1	1128.2	1123.0	1077.2	1100.0	1275.0	1279.6	1151.5	1244.9	920.3	1140.9	1219.6	1220.6	1078.6	1340.8	1180.4	1010.7
YDR196C	3529.2	3704.2	2449.6	2118.1	1647.1	1227.4	2281.6	2795.5	2837.0	2858.4	3150.2	3146.2	3469.0	4058.2	4434.8	4342.6	4054.9	3631.8	3894.3	4048.0	4127.2	4197.6	4021.0	4466.1	4537.1
YNL159C	1547.0	1073.9	733.1	619.7	606.1	692.8	1462.9	1339.4	1242.6	1225.1	1385.1	1491.3	1770.2	1859.8	2078.1	2134.8	2057.4	1083.2	1068.7	1343.8	1922.4	2156.0	2451.0	1901.4	1760.9
YDL097C	7846.8	8340.1	5775.5	4795.1	3445.6	2324.8	5128.1	6043.2	7813.8	8042.8	8095.2	8372.5	8772.5	9631.2	10732.4	10193.9	10480.8	7980.8	7864.4	7932.2	8025.2	8636.2	10280.9	12493.8	11621.2
YCR035C	1422.5	2049.8	2877.0	3596.8	3830.7	4317.3	3623.9	2436.4	2222.9	2039.1	2074.6	1697.5	1531.5	1485.2	1402.3	1443.3	1423.0	2269.2	2329.5	1996.9	1588.1	1398.8	1606.8	1678.4	1702.3
YPL123C	4418.7	3300.4	1531.2	626.6	213.3	163.8	445.6	974.5	1248.4	1399.1	1820.8	2423.0	3407.2	4558.0	5746.3	5919.4	5751.8	930.0	973.6	1504.2	3077.6	4251.6	4982.7	5503.9	5249.7
YOR119C	312.1	1161.4	3557.3	3727.4	3233.5	3991.7	2697.2	946.5	1297.1	1278.1	936.3	623.1	433.3	322.7	331.1	596.1	706.3	904.8	896.0	750.0	422.0	239.6	231.4	388.2	514.9
YER128W	494.2	624.2	805.3	944.0	925.7	906.1	896.5	697.2	661.2	668.3	631.0	526.8	479.1	485.9	447.7	475.8	581.7	616.3	710.9	593.3	425.7	379.9	545.2	767.7	696.9
YOL013W-B	540.4	599.1	927.5	1265.2	1554.3	1652.0	1140.5	1781.2	1133.8	893.6	1005.3	753.8	679.2	536.2	377.3	310.4	272.9	1593.1	2008.6	1429.2	999.4	691.5	651.8	355.8	286.6
YHR021C	15269.0	16257.2	17834.7	18117.5	18864.4	18100.3	18930.0	21085.0	19683.7	19364.1	19473.3	19455.5	18628.1	17544.2	13382.9	5926.9	6697.8	20515.6	19785.4	20324.7	19585.3	19471.4	16300.4	3352.9	5878.6
YPL071C	1993.4	1918.0	1378.5	1327.8	1661.6	1944.0	2338.6	1664.7	1569.6	1475.3	1530.1	1588.5	1525.4	1662.6	1867.3	1912.0	1767.5	1514.7	1787.9	1675.0	1574.2	1686.1	2400.6	2416.2	1677.6
YMR217W	5938.7	9392.7	14966.4	16092.9	17097.6	17723.3	17137.5	13836.7	12394.6	11848.9	11067.8	9657.3	8409.9	6218.3	2397.1	1561.6	2803.1	13104.5	12898.3	12308.6	11798.3	9752.4	5731.5	974.5	3695.2
YBR278W	1843.9	1549.1	881.9	723.1	760.0	773.3	863.0	1152.3	1334.8	1403.9	1395.9	1432.9	1546.4	1741.2	1832.7	2056.5	1959.1	1520.1	1780.0	1839.3	1788.5	1825.8	2233.6	2974.8	2420.0
YER039C-A	503.6	361.7	170.2	144.3	97.0	96.4	365.2	218.0	291.8	269.1	373.5	378.1	429.1	480.7	554.5	507.8	554.6	209.5	202.4	302.1	414.3	463.8	601.4	452.6	362.4
YDL165W	5124.1	4952.5	3825.1	3644.4	4061.4	3911.0	4152.5	4415.1	4165.2	4544.0	4334.3	4058.4	4140.0	4114.4	4892.1	4762.6	4488.0	4163.3	4528.8	4486.5	4232.7	3843.6	4926.7	5167.5	4870.9
YER058W	1608.7	1301.8	550.8	502.0	532.0	335.8	734.1	730.8	1196.8	1198.2	1323.4	1694.6	1756.0	2161.6	2022.0	1786.8	1505.4	909.2	1121.8	1261.2	1405.0	1576.5	1721.9	1485.2	1592.1
YKR061W	664.7	599.1	641.2	1112.7	2011.1	4187.0	4221.8	2790.2	776.0	779.4	777.6	698.2	650.0	726.4	681.1	873.1	766.5	898.6	823.9	760.8	759.4	667.3	955.5	1168.1	702.1
YLR435W	828.2	1953.6	3581.8	4786.4	5920.5	6265.5	3803.7	3125.6	2587.0	2485.9	2089.9	1353.6	881.5	464.6	300.0	473.6	590.5	3359.6	3851.5	2550.7	1226.3	407.7	460.2	437.1	701.6
YNR008W	2573.6	2722.9	1910.1	1638.4	1515.3	1352.0	1248.3	1918.5	2659.8	2305.6	2627.8	2554.7	2666.1	2941.5	2837.7	2912.1	2711.9	1968.0	2043.6	2336.8	2434.2	2047.6	2057.2	2073.3	2014.3
YOR071C	380.1	425.5	499.9	606.9	652.9	994.1	896.4	506.2	546.4	514.4	559.4	536.3	531.9	534.6	526.7	639.0	530.4	612.6	616.4	543.0	600.0	558.6	823.5	574.2	412.7
YBR219C	2866.0	3256.7	2686.6	2967.8	2902.5	3195.9	3743.0	3090.8	3426.6	3051.9	3390.3	3188.4	3062.1	2991.6	2676.3	2656.5	1881.5	3424.6	3508.2	3394.3	2968.2	2542.6	2597.3	2158.3	1767.6
YCL024W	2686.2	2771.6	1064.9	409.3	362.3	438.3	504.2	1578.6	1724.6	1814.2	1782.8	1854.3	1818.9	2006.3	1950.6	1699.7	1281.3	1682.5	1760.2	1592.2	1273.4	878.0	1187.3	1329.6	1455.8
YFL014W	24813.2	25268.8	23385.5	21583.2	17885.0	9147.4	13268.2	11259.5	18229.3	19028.5	19911.6	21608.6	23465.5	26488.8	30158.1	29396.5	31401.3	17685.7	18124.5	19558.3	21429.0	23520.8	26119.1	27330.9	27330.9
YKL038W	2931.9	3011.8	2091.9	1791.2	1879.9	2239.0	2819.5	2215.5	2058.7	2083.3	2129.0	2167.8	2351.4	2636.3	2756.2	3180.5	2690.0	2099.4	2043.7	2011.4	2543.9	2375.7	2448.2	2137.9	2380.4
YJL084C	2379.0	2173.1	2156.4	2446.6	2751.6	3726.1	3207.3	1753.5	1663.8	1751.3	1664.5	1500.2	1661.8	1793.6	1854.4	2175.3	2378.2	1498.7	1551.5	1591.4	1843.4	1780.5	1873.1	2069.7	2274.7
YGR215W	3831.9	3699.4	2652.9	2941.1	3749.7	3883.9	3588.4	2889.1	3264.8	3056.4	3343.5	3151.7	3102.9	3268.8	3619.6	3231.1	2965.5	3322.8	4046.6	3315.6	2770.3	3119.0	3591.0	3400.6	3441.8
YBR187W	7203.3	7536.3	7902.7	8448.8	9014.8	9510.1	6764.3	8461.2	9135.7	8362.3	8795.2	8233.1	7721.3	6978.9	6583.2	7061.0	6274.7	9202.3	9458.9	9087.8	8746.2	7355.2	6883.2	6570.7	6718.6
YNL288W	1686.5	1720.3	1623.4	1919.6	2176.8	2573.7	2436.7	2346.8	2212.8	2173.7	2221.7	2069.7	2036.3	2075.6	1971.4	1745.1	1693.4	2142.4	2008.5	2145.6	2144.2	1911.1	1741.8	1847.8	1755.9
YJR141W	1399.3	1641.7	1333.2	1423.2	1762.5	2138.7	1645.6	1446.9	1522.2	1478.3	1393.2	1266.3	1122.2	1085.3	1124.5	1287.9	1261.7	1763.9	1875.8	1518.0	1292.5	1086.5	1332.0	1334.9	1359.0
YGL249W	220.3	213.8	143.8	139.8	162.6	213.9	347.1	144.1	88.7	78.6	90.7	108.6	132.2	148.5	196.3	241.9	190.2	94.1	92.3	112.0	130.2	158.5	305.3	185.8	126.2
YBR176W	1412.8	1266.5	1124.9	1033.6	882.4	888.5	1698.2	1362.9	1495.5	1608.7	1510.4	1300.8	1191.5	1213.6	1027.4	1025.1	1128.4	1579.9	1520.3	1486.0	1351.5	1003.6	1129.3	1355.1	1544.7
YLR450W	6174.4	5566.5	3740.2	2828.5	2204.8	1906.1	2336.1	3553.9	3972.7	3795.6	4196.1	4291.8	4648.8	5266.2	6110.7	6125.8	5703.8	3853.5	3976.2	3825.8	4783.4	4692.9	5778.5	5991.0	4927.4
YLL012W	4241.8	4080.9	2214.8	2221.3	2923.5	4324.0	4209.2	3674.6	1966.5	1736.4	1823.4	1746.3	1521.0	1542.2	1952.4	2249.2	2075.4	1753.9	1888.0	1649.0	1313.6	1120.4	1647.7	2222.6	2054.3
YLR003C	1012.8	2612.2	3957.2	4831.9	5128.8	5515.8	5146.6	3500.8	2098.7	2025.5	1619.2	990.1	683.8	433.1	372.3	539.4	743.2	2434.8	2721.5	1706.9	814.6	369.0	424.3	722.9	1243.8
YLR247C	3782.2	3403.2	2379.2	1766.5	1779.9	2109.6	2770.4	2895.0	2449.3	2910.2	2696.0	2299.5	2513.8	2424.4	3298.0	2740.7	3317.1	2426.7	2356.0	2392.6	2684.7	2552.0	3055.7	4143.1	3675.3
YBR196C	17228.8	16525.4	15772.7	15479.4	15163.1	15980.4	17458.9	17060.9	17268.8	17840.4	17460.4	17485.8	17520.3	17341.0	17793.3	18678.8	18583.0	17022.3	16957.5	17086.5	17188.6	17490.6	17685.0	19579.7	20142.1
YOR369C	21308.8	21587.3	22461.4	22788.5	22603.6	22789.5	23643.1	24544.1	23723.3	22737.7	22842.3	23091.7	23017.0	22621.0	20696.3	11795.9	11925.0	23686.5	23844.0	23528.1	22459.6	23345.0	22289.1	14009.7	9343.5
YJL133C-A	2627.0	3393.7	2425.9	1816.0	1829.3	1193.3	1963.6	2026.3	1635.7	1893.4	2444.2	3090.8	3576.9	3553.6	3307.0	11118.0	8090.8	699.1	968.4	5006.0	8290.2	9890.3	14365.9	18638.4	11573.2
YJL138C	15724.7	15622.8	17004.4	17006.3	17571.7	18536.1	18596.6	18215.9	17865.2	18000.3	17619.8	17043.5	17021.2	16031.8	14641.1	12757.7	13714.4	17300.6	17063.3	17014.0	16756.4	16741.8	15597.5	12559.4	13342.8
YBR191W	13837.3	14138.0	16811.6	17028.8	18358.5	18729.9	17327.3	18981.5	18742.3	18944.1	18546.6	17413.4	17424.2	16054.9	13376.6	5461.7	5893.1	17771.8	17986.1	18100.4	17445.9	17558.5	16032.8	3349.7	3671.9
YOR153W	9414.0	8262.5	6288.9	5621.3	7188.3	11383.5	12167.0	9788.5	10504.7	10127.2	10174.0	9615.4	9554.0	9304.4	10182.2	10029.6	9530.9	10172.6	10150.8	9803.3	10072.5	9328.3	10673.4	10685.7	7999.4
YNR063W	97.7	112.3	176.0	169.9	218.5	270.2	160.4	87.9	103.2	81.8	74.8	68.0	63.9	61.7	68.9	92.0	95.5	96.0	99.9	94.4	72.5	60.9	83.9	71.6	105.9
YIR013C	139.7	88.3	58.3	53.1	60.8	73.8	92.9	90.4	111.0	94.4	104.0	104.9	113.6	98.8	111.5	82.1	98.8	91.3	84.6	100.8	84.2	75.0	70.3	53.1	61.2
YMR119W	4281.4	3963.8	1810.2	1137.2	1059.8	1474.7	2771.5	3087.5	3527.2	3540.2	3751.1	4127.8	4575.5	4748.8	5061.4	5635.0	4646.9	3246.2	3298.7	3615.0	4499.9	4416.3	4194.2	3605.8	3269.2
YOR011W	1723.2	1705.6	1520.4	1627.4	1741.3	1777.8	1481.5	2314.4	1943.2	1846.8	1797.9	1611.3	1531.1	1434.6	1230.2	1049.9	943.9	2196.4	2237.0	2001.6	2008.3	1532.9	1543.5	1227.1	1208.0
YPL145C	3450.8	2998.2	3152.2	3196.7	2877.9	3366.7	3825.0	4501.9	3859.5	3884.8	3801.5	3764.2	3534.2	3306.9	3273.3	3155.1	2808.7	4054.9	3922.1	3743.4	3923.1	3440.9	3157.3	2740.5	2556.6
YDR240C	627.8	876.7	785.2	1030.7	1086.8	1270.5	1231.4	683.0	889.9	881.6	842.3	657.7	578.4	556.2	543.3	595.7	581.0	972.0	991.1	909.2	607.6	547.1	585.6	584.6	713.4
